Name,domain,Address,Website,source_city,sub_city,state,status,reason
Seven Coffee Roasters,sevencoffeeroasters.com,"11846 Des Moines Memorial Dr S, Seattle, WA 98168",https://www.sevencoffeeroasters.com/?UTM_source=GMB_listing&UTM_medium=organic,Seattle,seattle,WA,accepted,
Fulcrum Coffee Roasters,fulcrumcoffee.com,"Box 9, 4660 Ohio Ave S Suite A, Seattle, WA 98134",http://fulcrumcoffee.com/,Seattle,seattle,WA,accepted,
Lighthouse Roasters Fine Coffees and Tea,lighthouseroasters.com,"400 N 43rd St, Seattle, WA 98103",http://www.lighthouseroasters.com/,Seattle,seattle,WA,accepted,
Hello Em Việt Coffee & Roastery,helloem.coffee,"1227 S Weller St, Seattle, WA 98144",https://www.helloem.coffee/,Seattle,seattle,WA,accepted,
Kuma Coffee,kumacoffee.com,"3401 Thorndyke Ave W #100, Seattle, WA 98119",https://www.kumacoffee.com/,Seattle,seattle,WA,accepted,
Black Arrows Coffee,blackarrowscoffee.com,"At the corner of 5th Avenue and Battery, 521 Wall St suite 110, Seattle, WA 98121",http://www.blackarrowscoffee.com/,Seattle,seattle,WA,accepted,
Middle Fork Roasters,middleforkroasters.com,"420 S 96th St #6, Seattle, WA 98108",http://www.middleforkroasters.com/,Seattle,seattle,WA,accepted,
Zanarkand Coffee Roasters,zanarkandcoffeeroasters.com,"326 N 138th St C, Seattle, WA 98133",https://www.zanarkandcoffeeroasters.com/,Seattle,seattle,WA,accepted,
Santo Coffee Co,santocoffee.co,"1325 NE 65th St, Seattle, WA 98115",https://www.santocoffee.co/,Seattle,seattle,WA,accepted,
Onda Origins Cafe & Roastery,ondaorigins.com,"5600 Rainier Ave S unit a, Seattle, WA 98118",http://www.ondaorigins.com/,Seattle,seattle,WA,accepted,
Café Hagen (Café and Roastery),cafehagen.com,"800 5th Ave N, Seattle, WA 98109",https://www.cafehagen.com/,Seattle,seattle,WA,accepted,
Milstead & Co.,milsteadandco.com,"754 N 34th St, Seattle, WA 98103",https://milsteadandco.com/,Seattle,seattle,WA,accepted,
Herkimer Coffee,herkimercoffee.com,"2101 4th Ave, Seattle, WA 98121",https://herkimercoffee.com/,Seattle,seattle,WA,accepted,
Push Pull on Union,pushxpullcoffee.com,"2407 E Union St Suite B, Seattle, WA 98122",https://pushxpullcoffee.com/pages/locations,Seattle,seattle,WA,accepted,
Anchorhead Coffee,anchorheadcoffee.com,"2003 Western Ave STE 110A, Seattle, WA 98121",http://www.anchorheadcoffee.com/,Seattle,seattle,WA,accepted,
StoneX Specialty Coffee,specialtycoffee.stonex.com,"204 S Mead St, Seattle, WA 98108",https://specialtycoffee.stonex.com/,Seattle,seattle,WA,accepted,
Broadcast Coffee,broadcastcoffee.com,"1918 E Yesler Wy, Seattle, WA 98122",http://broadcastcoffee.com/,Seattle,seattle,WA,accepted,
Stamp Act Coffee,stampactcoffee.com,"1147 NW 53rd St, Seattle, WA 98107",http://www.stampactcoffee.com/,Seattle,seattle,WA,accepted,
Caffe Lusso Roastery,caffelusso.com,"17725 NE 65th St A140, Redmond, WA 98052",http://caffelusso.com/,Seattle,seattle,WA,accepted,
Street Bean Cafe,streetbean.org,"2711 3rd Ave, Seattle, WA 98121",http://streetbean.org/,Seattle,seattle,WA,accepted,
Visible Coffee Roasters,visiblecoffeeroasters.com,"2739 E Madison St, Seattle, WA 98112",http://visiblecoffeeroasters.com/,Seattle,seattle,WA,accepted,
Orca coffee,orcabaycoffeebeans.com,"743 N 200th St, Shoreline, WA 98133",https://www.orcabaycoffeebeans.com/,Seattle,seattle,WA,accepted,
Cafe Verde,cafeverdecoffee.com,"7354 35th Ave SW, Seattle, WA 98126",https://www.cafeverdecoffee.com/,Seattle,seattle,WA,accepted,
Armistice Coffee Roosevelt,armisticecoffeeco.com,"6717 Roosevelt Way NE Suite 101, Seattle, WA 98115",http://www.armisticecoffeeco.com/,Seattle,seattle,WA,accepted,
Storyville Coffee Pike Place,storyville.com,"94 Pike St Top floor Suite 34, Seattle, WA 98101",https://storyville.com/pages/pike-place-market,Seattle,seattle,WA,accepted,
Fonté Coffee Roaster Facility,fontecoffee.com,"5501 6th Ave S, Seattle, WA 98108",http://www.fontecoffee.com/,Seattle,seattle,WA,accepted,
Conduit Coffee Company,conduitcoffee.com,"2000 Airport Wy S #2, Seattle, WA 98134",https://www.conduitcoffee.com/,Seattle,seattle,WA,accepted,
Monorail Espresso,monorailespresso.com,"510 Pike St, Seattle, WA 98101",http://www.monorailespresso.com/,Seattle,seattle,WA,accepted,
Caffé D'arte - Pioneer Square Café.,caffedarte.com,"99 Yesler Wy, Seattle, WA 98104",http://www.caffedarte.com/,Seattle,seattle,WA,accepted,
Espresso Vivace South Lake Union,espressovivace.com,"227 Yale Ave N, Seattle, WA 98109",http://www.espressovivace.com/,Seattle,seattle,WA,accepted,
Boon Boona Coffee,boonboonacoffee.com,"724 S 3rd St, Renton, WA 98057",http://www.boonboonacoffee.com/,Seattle,seattle,WA,accepted,
Dote Coffee Bar,dailydote.com,"1565 121st Ave NE, Bellevue, WA 98005",https://www.dailydote.com/,Seattle,bellevue,WA,accepted,
Third Culture Coffee,thirdculturecoffee.com,"80 102nd Ave NE, Bellevue, WA 98004",https://thirdculturecoffee.com/,Seattle,bellevue,WA,accepted,
Mercurys Coffee Co.,mercurys.com,"13102 NE 20th St, Bellevue, WA 98005",http://mercurys.com/,Seattle,bellevue,WA,accepted,
Fonté Coffee - Civica,fontecafe.com,"225 108th Ave NE Ste N120, Bellevue, WA 98004",https://www.fontecafe.com/,Seattle,bellevue,WA,accepted,
Woods Coffee,woodscoffee.com,"2002 Bellevue Square, Bellevue, WA 98004",https://woodscoffee.com/pages/locations,Seattle,bellevue,WA,accepted,
Bellden Cafe,belldencafe.com,"10527 Main St, Bellevue, WA 98004",https://www.belldencafe.com/,Seattle,bellevue,WA,accepted,
Aroma Coffee Co.,aromacoffeeco.com,"33429 Redmond-Fall City Rd SE, Fall City, WA 98024",http://aromacoffeeco.com/,Seattle,bellevue,WA,accepted,
Vashon Island Coffee Roasterie,tvicr.com,"19529 Vashon Hwy SW #6029, Vashon, WA 98070",http://www.tvicr.com/,Seattle,bellevue,WA,accepted,
Dilettante Mocha Café at Bellefield Office Park,dilettantemochacafe.com,"Bellefield Office Park, 1450 114th Ave SE #120, Bellevue, WA 98004",https://www.dilettantemochacafe.com/pages/locations-contact_bellefield,Seattle,bellevue,WA,accepted,
Victor's Celtic Coffee & Roasters,victorscelticcoffee.store,"7993 Gilman St, Redmond, WA 98052",https://victorscelticcoffee.store/,Seattle,bellevue,WA,accepted,
Seattle Coffee Gear,seattlecoffeegear.com,"400 Urban Plz #150, Kirkland, WA 98033",https://www.seattlecoffeegear.com/,Seattle,bellevue,WA,accepted,
OG Coffee,ogcoffee.shop,"9229 Holman Rd NW, Seattle, WA 98117",https://ogcoffee.shop/,Seattle,bellevue,WA,accepted,
Naomi Joe Coffee Roasters,naomijoecoffee.com,"2101 Jefferson Ave, Tacoma, WA 98402",https://naomijoecoffee.com/,Seattle,tacoma,WA,accepted,
Outer Dark Coffee Co.,outerdarkcoffee.com,"750 Market St, Tacoma, WA 98402",http://www.outerdarkcoffee.com/,Seattle,tacoma,WA,accepted,
Bluebeard Coffee Roasters,bluebeardcoffee.com,"2201 6th Ave, Tacoma, WA 98403",http://bluebeardcoffee.com/,Seattle,tacoma,WA,accepted,
Manifesto Coffee,manifestocoffeeroasters.com,"1003 S 11th St, Tacoma, WA 98405",http://www.manifestocoffeeroasters.com/,Seattle,tacoma,WA,accepted,
Valhalla Coffee Co.,valhallacoffeecompany.com,"3918 6th Ave, Tacoma, WA 98406",http://www.valhallacoffeecompany.com/,Seattle,tacoma,WA,accepted,
Campfire coffee co.,welovecampfire.com,"1554 Market St #101, Tacoma, WA 98402",http://www.welovecampfire.com/,Seattle,tacoma,WA,accepted,
Cosmonaut Coffee Co,cosmonautcoffee.com,"UPSTAIRS, 817 Division Ave, Tacoma, WA 98403",https://cosmonautcoffee.com/,Seattle,tacoma,WA,accepted,
Dillanos Coffee Roasters,dillanos.com,"1620 45th St E, Sumner, WA 98390",https://www.dillanos.com/,Seattle,tacoma,WA,accepted,
Lander Coffee,landercoffee.com,"2716 N 21st St, Tacoma, WA 98406",http://landercoffee.com/,Seattle,tacoma,WA,accepted,
La'Art Coffee Roasters,laartcoffee.com,"20077 WA-410, Bonney Lake, WA 98391",http://www.laartcoffee.com/,Seattle,tacoma,WA,accepted,
Endicott Coffee,endicottcoffee.com,"712 E 26th St, Tacoma, WA 98421",http://www.endicottcoffee.com/,Seattle,tacoma,WA,accepted,
Gravity Coffee,gravitycoffee.com,"4918 Center St, Tacoma, WA 98409",https://www.gravitycoffee.com/,Seattle,tacoma,WA,accepted,
Martin Henry Coffee Roasters,martinhenrycoffee.com,"2531 Inter Ave suite b, Puyallup, WA 98372",https://martinhenrycoffee.com/?utm_source=google&utm_medium=gmyb&utm_campaign=GoogleMyBusiness,Seattle,tacoma,WA,accepted,
Campers Coffee Co,campers.coffee,"6700 Martin Way E #101, Olympia, WA 98516",http://www.campers.coffee/,Seattle,tacoma,WA,accepted,
Papaver Roaster House,papaverroasterhouse.com,"500 Columbia St NW, Olympia, WA 98501",https://papaverroasterhouse.com/,Seattle,tacoma,WA,accepted,
Cutters Point Coffee,cutterspoint.com,"5104 6th Ave suite 100, Tacoma, WA 98406",http://www.cutterspoint.com/,Seattle,tacoma,WA,accepted,
Makario Coffee Roasters,makariocoffee.com,"2613 Colby Ave, Everett, WA 98201",https://www.makariocoffee.com/,Seattle,everett,WA,accepted,
Bloom Coffee Bar,bloomcoffeebar.com,"9501 19th Ave SE, Everett, WA 98208",http://www.bloomcoffeebar.com/,Seattle,everett,WA,accepted,
Bargreen Coffee Co,bargreenscoffee.com,"2819 Rucker Ave, Everett, WA 98201",http://www.bargreenscoffee.com/,Seattle,everett,WA,accepted,
The Loft Bakeshop & Cafe,theloftbakeshopandcafe.com,"1309 Hewitt Ave, Everett, WA 98201",https://www.theloftbakeshopandcafe.com/,Seattle,everett,WA,accepted,
Bonaventure Coffee Roasters,drinkbonaventure.com,"425 N Olympic Ave, Arlington, WA 98223",https://drinkbonaventure.com/,Seattle,everett,WA,accepted,
Vista Clara Coffee,vistaclaracoffee.com,"1822 Bickford Ave, Snohomish, WA 98290",http://www.vistaclaracoffee.com/,Seattle,everett,WA,accepted,
Common Ground Coffee Roasters,commongroundcoffeeroasters.com,"1727 Revere Beach Pkwy, Everett, MA 02149",http://www.commongroundcoffeeroasters.com/,Seattle,everett,WA,accepted,
Cafe Diedrich,diedrichespresso.com,"3201 Smith Ave, Everett, WA 98201",http://diedrichespresso.com/,Seattle,everett,WA,accepted,
203° Fahrenheit Coffee Co.,203degreesfahrenheit.coffee,"11901 NE Village Plaza suite 171, Kirkland, WA 98034",https://www.203degreesfahrenheit.coffee/,Seattle,everett,WA,accepted,
Pilgrim Coffeehouse,pilgrimcoffeehouse.com,"10002 Aurora Ave N #22, Seattle, WA 98133",http://www.pilgrimcoffeehouse.com/,Seattle,everett,WA,accepted,
Blackdove Coffee,blackdovecoffee.com,"8252 Mukilteo Speedway, Mukilteo, WA 98275",http://www.blackdovecoffee.com/,Seattle,everett,WA,accepted,
Gourmet Latte #11,gourmetlatte.com,"3830 Broadway, Everett, WA 98201",https://gourmetlatte.com/,Seattle,everett,WA,accepted,
Joe's Garage Coffee,joesgaragecoffee.com,"20232 72nd Ave S, Kent, WA 98032",https://joesgaragecoffee.com/,Seattle,kent,WA,accepted,
Poverty Bay Coffee Roasters,povertybay.com,"3702 W Valley Hwy N #400, Auburn, WA 98001",https://www.povertybay.com/,Seattle,kent,WA,accepted,
Distant Lands Coffee,dlcoffee.com,"801 Houser Way N, Renton, WA 98057",http://www.dlcoffee.com/,Seattle,renton,WA,accepted,
BeanWater Espresso,beanwaterespresso.com,"4044 NE Sunset Blvd, Renton, WA 98056",http://www.beanwaterespresso.com/,Seattle,renton,WA,accepted,
Blue Star Coffee Roasters,bluestarcoffeeroasters.com,"1240 E Methow Valley Hwy, Twisp, WA 98856",https://www.bluestarcoffeeroasters.com/,Seattle,renton,WA,accepted,
Issaquah Coffee Company,issaquahcoffee.com,"317 NW Gilman Blvd #47, Issaquah, WA 98027",http://www.issaquahcoffee.com/,Seattle,renton,WA,accepted,
Huxdotter Coffee,huxdotter.com,"3404 Maple Vly Hwy, Renton, WA 98058",https://huxdotter.com/,Seattle,renton,WA,accepted,
Bonefrog Coffee,bonefrogcoffee.com,"17725 NE 65th St Suite A-125, Redmond, WA 98052",https://bonefrogcoffee.com/,Seattle,redmond,WA,accepted,
Backporch Coffee Roasters,backporchcoffeeroasters.com,"3750 SW Badger Ave Suite 101, Redmond, OR 97756",https://www.backporchcoffeeroasters.com/,Seattle,redmond,WA,accepted,
Smith Rock Coffee Roasters,smithrockcoffeeroaster.com,"Redmond, OR 97756",http://www.smithrockcoffeeroaster.com/,Seattle,redmond,WA,accepted,
MilkMan Roasters Coffee,milkmanroasterscoffee.com,"2524 14th Ave NW, Gig Harbor, WA 98335",https://www.milkmanroasterscoffee.com/,Seattle,redmond,WA,accepted,
Essence Coffee Roasters,essencecoffeeroasters.com,"461 W Washington St, Sequim, WA 98382",http://essencecoffeeroasters.com/,Seattle,redmond,WA,accepted,
Black Swan Coffee Roasting,blackswancoffee.com,"8510 Cedarhome Dr, Stanwood, WA 98292",https://blackswancoffee.com/,Seattle,redmond,WA,accepted,
Hoyt BigFoot Java,bigfootjava.com,"4627 SW 320th St, Federal Way, WA 98023",http://bigfootjava.com/locations/Hoyt-BigFoot-Java,Seattle,federal way,WA,accepted,
Café Elite,cafeelite.com,"1045 S 320th St Suite 3, Federal Way, WA 98003",http://cafeelite.com/,Seattle,federal way,WA,accepted,
Olympia Coffee Roasting,olympiacoffee.com,"1420 5th Ave Suite 103, Seattle, WA 98101",https://olympiacoffee.com/,Seattle,seattle,WA,rejected,scrape_failed
Victrola Coffee Roasters,victrolacoffee.com,"300 Pine St Suite 100, Seattle, WA 98101",http://www.victrolacoffee.com/,Seattle,seattle,WA,rejected,scrape_failed
Slow Day Coffee,slowday.coffee,"2103 3rd Ave, Seattle, WA 98121",https://slowday.coffee/,Seattle,seattle,WA,rejected,scrape_failed
Overcast Coffee,overcastcoffee.co,"1517 12th Ave Suite 100, Seattle, WA 98122",http://www.overcastcoffee.co/,Seattle,seattle,WA,rejected,no_shop
Coffee TAB,coffeetab.cafe,"211 Lenora St Suit A, Seattle, WA 98121",http://coffeetab.cafe/,Seattle,seattle,WA,rejected,no_store_page
Homage Coffee,homage-coffee.com,"5000 20th Ave NW, Seattle, WA 98107",http://homage-coffee.com/,Seattle,seattle,WA,rejected,no_shop
The Outer Rim,theouterrimseattle.com,"2821 Thorndyke Ave W, Seattle, WA 98119",https://www.theouterrimseattle.com/,Seattle,seattle,WA,rejected,no_store_page
Current Coffee,currentcoffee.cafe,"2206 California Ave SW STE B, Seattle, WA 98116",http://www.currentcoffee.cafe/,Seattle,seattle,WA,rejected,scrape_failed
Grumpy Bean,grumpybeanseattle.com,"910 Stewart St, Seattle, WA 98101",http://grumpybeanseattle.com/,Seattle,seattle,WA,rejected,no_store_page
URL Coffee,urlcoffee.square.site,"524 Broadway, Seattle, WA 98122",http://urlcoffee.square.site/,Seattle,seattle,WA,rejected,no_coffee_keywords
Day Made Kaffe Bar,daymadeseattle.com,"524 1st Ave S, Seattle, WA 98104",https://daymadeseattle.com/,Seattle,seattle,WA,rejected,no_coffee_keywords
Second Love Coffee Roasters,secondlovecoffeeroasters.com,"22331 Marine View Dr S, Des Moines, WA 98198",https://www.secondlovecoffeeroasters.com/,Seattle,seattle,WA,rejected,no_store_page
Fremont Coffee Company,fremontcoffeeco.com,"459 N 36th St, Seattle, WA 98103",http://fremontcoffeeco.com/,Seattle,seattle,WA,rejected,no_shop
Aroom Coffee Fremont,aroomcoffee.com,"3801 Stone Way N Suite C, Seattle, WA 98103",https://www.aroomcoffee.com/,Seattle,seattle,WA,rejected,no_store_page
Caffe Appassionato Coffee Roastery and Tasting Bar,caffeappassionato.com,"4001 21st Ave W, Seattle, WA 98199",http://www.caffeappassionato.com/,Seattle,seattle,WA,rejected,no_store_page
Artisan Cafe,artisancafeonvine.com,"2523 5th Ave, Seattle, WA 98121",http://www.artisancafeonvine.com/,Seattle,seattle,WA,rejected,no_shop
Roasterworks,roasterworks.com,"1502 14th St NW Ste. B, Auburn, WA 98001",https://roasterworks.com/,Seattle,seattle,WA,rejected,no_store_page
Ghost Note Coffee (Seattle Tower),ghostnotecoffee.com,"1218 3rd Ave # 103, Seattle, WA 98101",https://www.ghostnotecoffee.com/,Seattle,seattle,WA,rejected,no_store_page
Feva Coffee Company- Café Feva,fevacoffeecompany.com,"3663 Stone Way N, Seattle, WA 98103",https://www.fevacoffeecompany.com/,Seattle,seattle,WA,rejected,no_shop
Cardoon,cardoonseattle.com,"2423 NW Market St, Seattle, WA 98107",http://cardoonseattle.com/,Seattle,seattle,WA,rejected,no_store_page
Last Frontier Coffee,lastfrontiercoffee.square.site,"3080 148th Ave SE #113, Bellevue, WA 98007",http://lastfrontiercoffee.square.site/,Seattle,bellevue,WA,rejected,no_shop
Himalayan Coffee Roasters Bellevue,himalayancoffee.us,"411 108th Ave NE, Bellevue, WA 98004",https://himalayancoffee.us/,Seattle,bellevue,WA,rejected,no_store_page
5 Stones Coffee Co,5stonescoffeeco.com,"2649 Landerholm Cir SE, Bellevue, WA 98007",http://www.5stonescoffeeco.com/,Seattle,bellevue,WA,rejected,no_store_page
STORY COFFEE (Navigate to Alley 111 parking garage）,story-coffee.square.site,"11011 NE 9th St B, Bellevue, WA 98004",https://story-coffee.square.site/,Seattle,bellevue,WA,rejected,no_store_page
Pot O' Gold Coffee Service,potogoldcoffee.com,"13205 SE 30th St Suite 104, Bellevue, WA 98005",http://www.potogoldcoffee.com/,Seattle,bellevue,WA,rejected,no_shop
Copper Kettle Coffee Bar,copperkettlecoffeebar.com,"Shorts House, 12001 Main St, Bellevue, WA 98005",https://www.copperkettlecoffeebar.com/,Seattle,bellevue,WA,rejected,no_store_page
North of Main Cafe,watermarkcommunities.com,"115 112th Ave NE, Bellevue, WA 98004",https://www.watermarkcommunities.com/our-communities/washington/bellevue/the-watermark-at-bellevue/dining/north-of-main/,Seattle,bellevue,WA,rejected,no_shop
Amoré Coffee,amore-coffee.com,"2201 140th Ave NE, Bellevue, WA 98005",https://www.amore-coffee.com/,Seattle,bellevue,WA,rejected,no_store_page
TOASTED Bagels,toastedseattle.com,"278 106th Ave NE #102-A, Bellevue, WA 98004",http://toastedseattle.com/,Seattle,bellevue,WA,rejected,no_store_page
Semicolon Cafe,semicolonbellevue.com,"10451 NE 2nd St, Bellevue, WA 98004",http://semicolonbellevue.com/,Seattle,bellevue,WA,rejected,no_store_page
La'bean,labeann.com,"12668 SE 38th St, Bellevue, WA 98006",https://www.labeann.com/,Seattle,bellevue,WA,rejected,no_store_page
Evergreen Blendz Coffee,evergreenblendz.com,"11811 NE 128th St D, Kirkland, WA 98034",https://evergreenblendz.com/,Seattle,bellevue,WA,rejected,no_store_page
Queen Bee Cafe,queenbeecafe.com,"8805 Points Dr NE, Clyde Hill, WA 98004",https://www.queenbeecafe.com/,Seattle,bellevue,WA,rejected,no_store_page
Sidekick Coffee,sidekick.coffee,"17255 135th Ave NE Suite 1020, Woodinville, WA 98072",http://sidekick.coffee/,Seattle,bellevue,WA,rejected,no_store_page
Civic Roasters,civicroasters.com,"508B S 11th St, Tacoma, WA 98402",http://civicroasters.com/,Seattle,tacoma,WA,rejected,no_store_page
Wolfe Club Coffee Roasters,wolfeclub.com,"12901 Pacific Ave S, Tacoma, WA 98444",http://wolfeclub.com/,Seattle,tacoma,WA,rejected,no_store_page
Beware Coffee,bewarecoffee.com,"3562 E McKinley Ave, Tacoma, WA 98404",https://www.bewarecoffee.com/,Seattle,tacoma,WA,rejected,no_store_page
Ebony and Ivory Coffee,ebonyandivorycoffee.com,"1145 Broadway, Tacoma, WA 98402",https://www.ebonyandivorycoffee.com/,Seattle,tacoma,WA,rejected,no_store_page
Common Ground Coffee,commongroundtacoma.com,"2313 Tacoma Ave S, Tacoma, WA 98402",http://commongroundtacoma.com/,Seattle,tacoma,WA,rejected,no_shop
Martin Henry Espresso,lm.facebook.com,"3121 S 38th St, Tacoma, WA 98409",http://lm.facebook.com/l.php?u=http%3A%2F%2FMartinhenryespresso.com%2F&h=ATN46B23-cAz0q75_CNieSX_IOwL-gLuyptxujYcGzRsQtUZHgl7J63sYD7V8tmoa5pYPmD1vsa9maekTZxLkstnaF4vigoraXCv-gWs3tVErWBG5wCnfAAwvwjiT-RFWj5YX1n71vHC34DP0HZjiZw&s=1,Seattle,tacoma,WA,rejected,no_coffee_keywords
Luv-a-Latte Espresso,luvalatteespresso.com,"1102 S Yakima Ave, Tacoma, WA 98405",https://www.luvalatteespresso.com/luv.a.latte.espresso,Seattle,tacoma,WA,rejected,no_store_page
The Coffee Oasis,thecoffeeoasis.com,"1424 Tacoma Ave S, Tacoma, WA 98402",https://thecoffeeoasis.com/,Seattle,tacoma,WA,rejected,no_store_page
Tacoma Java Co.,tacoma-java-company.edan.io,"2703 6th Ave, Tacoma, WA 98406",http://tacoma-java-company.edan.io/,Seattle,tacoma,WA,rejected,no_shop
Wily,wilycycleworks.com,"2501 6th Ave, Tacoma, WA 98406",https://www.wilycycleworks.com/,Seattle,tacoma,WA,rejected,no_store_page
